Index,mag,re_arc,nser,ba,ellip,re_pix,PA
31839.0,21.726969,0.45133495,5.267694,0.617271,0.382729,7.522249,50.713833
31840.0,20.94951,0.1958841,4.472414,0.65177995,0.34822002,3.264735,41.211094
31841.0,21.068201,1.0053421,1.2379626,0.57824105,0.42175895,16.755701,114.1368
31842.0,21.649258,0.7659006,2.6098855,0.40988535,0.59011465,12.76501,60.482414
31843.0,21.27254,0.5249232,4.277455,0.4386749,0.5613251,8.74872,100.343735
31844.0,22.17417,1.4786996,3.6441875,0.55855685,0.44144312,24.644993,153.45279
31845.0,22.101395,0.10548053,6.1057825,0.46525407,0.53474593,1.7580088,48.46473
31846.0,21.32227,0.2835653,5.4174137,0.40617734,0.59382266,4.7260885,162.49767
31847.0,21.344952,0.20834835,5.2878857,0.20970088,0.7902991,3.4724724,144.39255
31848.0,22.422226,0.42237148,1.4473507,0.25223652,0.74776345,7.0395246,170.46869
31849.0,21.493862,0.82680744,3.3139684,0.63016343,0.36983654,13.780124,92.4539
31850.0,22.064455,0.25458595,3.4425628,0.78845006,0.21154997,4.243099,82.7233
31851.0,20.856024,1.1966063,4.566664,0.42204726,0.57795274,19.943438,4.286725
31852.0,21.756258,0.151745,4.9528847,0.73809355,0.26190645,2.5290835,119.90601
31853.0,21.582876,1.1950008,4.057181,0.50710326,0.4928967,19.91668,91.83618
31854.0,22.24402,0.36347967,2.0106528,0.6339945,0.36600548,6.057995,154.26779
31855.0,22.077002,0.15005687,5.191271,0.7877783,0.21222167,2.5009477,110.77086
31856.0,21.134724,0.17491323,3.1300151,0.39809173,0.60190827,2.9152205,9.247893
31857.0,21.094872,0.48400873,3.9414148,0.47716573,0.5228343,8.0668125,134.5538
31858.0,20.845161,1.4077107,3.360371,0.5961815,0.40381852,23.461843,40.667397
31859.0,21.332642,0.20056829,1.2907077,0.21196139,0.7880386,3.342805,110.31242
31860.0,20.796047,0.3188456,0.8167016,0.3386079,0.6613921,5.314093,118.41961
31861.0,21.60206,0.78857946,3.1728556,0.79155916,0.20844083,13.142991,99.700836
31862.0,20.64651,0.16230354,1.676977,0.50421923,0.49578077,2.7050588,142.16136
31863.0,22.412468,0.32631156,2.7098563,0.7100284,0.2899716,5.438526,131.55632
31864.0,20.645529,0.15326674,2.4008746,0.6510935,0.34890652,2.5544457,27.207092
31865.0,20.581137,0.5102355,4.582353,0.3283492,0.67165077,8.503924,44.63154
31866.0,21.968225,1.829038,2.4930828,0.615694,0.38430598,30.483967,137.01582
31867.0,20.098768,0.5595625,2.9180896,0.7939363,0.20606366,9.326041,35.071545
31868.0,20.139702,0.5525438,1.079972,0.50381094,0.49618906,9.209064,175.55153
31869.0,21.537483,0.21131474,4.830165,0.29353318,0.7064668,3.5219123,40.62413
31870.0,20.81942,0.8279865,5.8140635,0.579643,0.420357,13.799774,125.42213
31871.0,20.825058,1.349302,0.991483,0.37491614,0.62508386,22.488369,145.86934
31872.0,21.716475,0.15992206,1.2478713,0.53588325,0.46411678,2.6653676,45.14704
31873.0,22.12853,1.0265357,2.6919918,0.38041928,0.6195807,17.10893,76.7805
31874.0,21.747894,0.7182641,0.84091896,0.61668736,0.3833126,11.971068,83.91825
31875.0,20.298235,1.0081967,4.25578,0.35504368,0.6449563,16.803278,86.18484
31876.0,20.364704,0.95510864,1.0476782,0.4115619,0.5884381,15.918477,179.75912
31877.0,21.51184,0.5565246,5.7037396,0.5492923,0.45070767,9.275409,175.54868
31878.0,21.46257,1.0361573,2.0990071,0.78014535,0.21985467,17.269287,170.15599
31879.0,20.186766,0.4168856,3.0970907,0.6819908,0.3180092,6.948094,54.79828
31880.0,21.487934,0.57348365,3.8110793,0.2873498,0.71265024,9.558061,123.76315
31881.0,20.535872,0.22498319,1.2060412,0.7771817,0.22281832,3.7497196,31.052874
31882.0,21.24913,0.2643587,1.5301974,0.25996205,0.7400379,4.405978,73.715515
31883.0,21.323137,0.6261077,3.8618624,0.6886182,0.3113818,10.435128,19.873285
31884.0,21.797533,0.98376644,0.9037055,0.27335104,0.7266489,16.396107,114.79949
31885.0,21.029234,0.6722408,0.9978962,0.64173734,0.3582627,11.204013,100.92725
31886.0,22.89354,0.5023128,5.632454,0.33337548,0.66662455,8.37188,58.506565
31887.0,22.612015,0.41104248,5.845328,0.7366899,0.26331005,6.850708,60.1004
31888.0,20.247276,0.1965596,2.968989,0.31955585,0.6804442,3.2759933,0.5847931
31889.0,21.396267,1.2195107,0.5685578,0.43194002,0.56806,20.325178,34.951317
31890.0,22.433733,0.22220045,3.782493,0.60926455,0.39073545,3.703341,146.54161
31891.0,21.506462,0.11816666,2.2446487,0.3957332,0.60426676,1.9694443,29.863657
31892.0,20.744314,0.6888377,4.646891,0.36614078,0.6338592,11.480629,122.63369
31893.0,22.927261,1.4356755,2.640702,0.21855788,0.7814421,23.927925,65.31018
31894.0,21.285543,0.900407,1.6828969,0.7060266,0.2939734,15.0067835,69.23906
31895.0,20.010231,0.30901048,1.3874807,0.55167276,0.44832724,5.1501746,46.313126
31896.0,22.140652,0.52966374,3.293941,0.6910107,0.3089893,8.827729,18.163404
31897.0,20.428318,0.519172,2.1694024,0.45434296,0.54565704,8.652866,160.8137
31898.0,20.087168,1.4790907,3.3278801,0.63554335,0.36445665,24.651512,28.199965
31899.0,20.63927,1.4183583,5.4854827,0.7078043,0.29219565,23.639305,33.332855
31900.0,22.39827,0.49708635,3.6379142,0.724378,0.275622,8.284772,58.63578
31901.0,20.503286,0.13474485,2.3431692,0.6924648,0.30753514,2.2457473,45.777706
31902.0,20.30259,0.7179626,1.5750513,0.4508313,0.5491687,11.966043,163.80077
31903.0,20.395687,0.3038147,4.824028,0.4125049,0.5874951,5.0635786,43.790905
31904.0,21.30861,0.9948877,6.178832,0.49455562,0.50544435,16.581463,43.77976
31905.0,22.483711,1.7414591,1.7867885,0.63027966,0.36972034,29.024319,9.968661
31906.0,20.592737,0.4365592,2.5170355,0.52637357,0.47362646,7.2759867,158.4122
31907.0,22.994917,0.5701307,4.0289145,0.39392275,0.60607725,9.502178,94.16485
31908.0,20.587805,0.7253081,6.0773425,0.49182552,0.5081745,12.088469,63.57162
31909.0,21.883762,0.4645487,4.237858,0.75935584,0.24064417,7.7424784,151.3145
31910.0,21.923904,0.21079002,3.3895385,0.34984034,0.65015966,3.5131671,151.1363
31911.0,20.697823,0.38289142,0.39698687,0.5030552,0.4969448,6.3815236,76.17211
31912.0,22.747515,0.33521345,0.74073213,0.20451152,0.7954885,5.5868907,165.50668
31913.0,21.873682,0.42849877,3.1367004,0.51272917,0.4872708,7.1416464,139.62152
31914.0,22.861814,0.21156093,2.2729414,0.3304217,0.6695783,3.5260155,139.65373
31915.0,22.659874,1.7813056,2.079788,0.3456391,0.6543609,29.688425,177.02007
31916.0,22.390785,0.2615327,2.4002888,0.45986238,0.5401376,4.358878,9.411593
31917.0,22.51947,0.35285574,4.508866,0.35617572,0.6438243,5.880929,36.001846
31918.0,22.297064,0.19246015,4.4040055,0.657501,0.34249902,3.2076693,167.87093
31919.0,22.512554,0.8580842,2.3737488,0.7534532,0.2465468,14.301404,152.28627
31920.0,20.333757,0.8327756,1.7426407,0.5898191,0.41018096,13.879594,0.57081217
31921.0,22.116133,0.6427932,6.083944,0.56628925,0.43371075,10.71322,93.94003
31922.0,20.383673,0.62550753,2.9727473,0.75569946,0.24430057,10.425125,15.555733
31923.0,21.87251,0.41979986,3.270033,0.46779016,0.5322099,6.9966645,54.929234
31924.0,21.195364,0.13555616,5.5359488,0.6408518,0.3591482,2.2592695,124.037895
31925.0,21.235338,0.90401816,6.0805373,0.41959924,0.58040076,15.066969,86.90234
31926.0,22.685106,1.1935014,6.1793966,0.44303638,0.5569636,19.89169,99.31891
31927.0,22.353659,0.1192225,6.172722,0.23412785,0.7658721,1.9870417,118.89323
31928.0,21.46476,1.3942991,2.2568874,0.20034523,0.7996548,23.23832,14.448883
31929.0,22.997625,0.6808102,5.3383684,0.58790606,0.41209397,11.346836,8.252599
31930.0,22.594303,0.24062072,2.6282513,0.3890613,0.6109387,4.0103455,5.3637986
31931.0,22.770119,0.12328771,2.7353835,0.20558903,0.794411,2.054795,89.19725
31932.0,21.476492,0.6260285,2.7510614,0.73521173,0.26478827,10.433807,133.50026
31933.0,21.030066,0.14047427,2.511184,0.60594624,0.3940538,2.341238,103.94248
31934.0,22.859865,0.74723995,5.6098657,0.22869048,0.7713095,12.453999,168.20428
31935.0,22.170868,1.3652079,5.5469337,0.75281096,0.24718903,22.753466,41.939613
31936.0,22.161839,0.2398219,5.0387726,0.26718068,0.7328193,3.9970317,163.02371
31937.0,21.885128,1.7709631,2.5190752,0.6102125,0.38978752,29.516052,110.63026
31938.0,21.111393,0.37472227,4.8212805,0.36526734,0.63473266,6.2453713,18.859241
31939.0,21.122519,0.8857926,5.904058,0.75319785,0.24680215,14.76321,94.257576
31940.0,22.32178,0.36732483,3.9776776,0.49966967,0.5003303,6.1220803,7.376688
31941.0,22.416979,0.5620054,1.3100847,0.7265755,0.27342448,9.366757,39.67037
31942.0,22.539976,0.1641954,5.277669,0.73652387,0.26347613,2.7365901,86.96282
31943.0,22.158354,0.117122285,3.4451883,0.29513636,0.7048636,1.9520382,86.80064
31944.0,22.504753,0.6682083,5.6017914,0.7725556,0.22744443,11.136805,26.974167
31945.0,21.706314,0.85012895,0.929012,0.636998,0.36300203,14.168816,118.203125
31946.0,21.80855,0.20174053,4.858242,0.72164845,0.27835155,3.3623421,128.45699
31947.0,22.786842,0.4663565,1.4388009,0.77407086,0.22592916,7.772608,86.18092
31948.0,21.285828,0.4956003,3.077665,0.35995644,0.64004356,8.260005,130.26883
31949.0,22.747864,0.13477324,1.0440832,0.5347554,0.4652446,2.2462206,77.509735
31950.0,21.873741,0.15699162,1.063427,0.39691454,0.60308546,2.616527,122.278114
31951.0,21.229666,0.4746921,6.0658584,0.73047525,0.26952472,7.9115353,76.23334
31952.0,20.437607,0.23400635,0.3355826,0.40973258,0.5902674,3.9001057,145.16989
31953.0,20.315573,0.18704054,5.378499,0.5883418,0.41165823,3.1173422,46.938423
31954.0,20.493498,0.28626296,4.931713,0.51893413,0.48106584,4.7710495,31.169046
31955.0,20.447657,0.5248735,0.8205619,0.40256903,0.59743094,8.747891,81.92911
31956.0,21.67852,1.4411739,5.518464,0.7326924,0.26730758,24.019566,69.94399
31957.0,21.570969,0.12301134,1.5876368,0.45767292,0.54232705,2.050189,160.68561
31958.0,22.687082,0.68086386,5.4276094,0.68714637,0.31285363,11.347731,4.442711
31959.0,22.337566,0.23789652,3.32357,0.4852629,0.51473707,3.964942,29.961424
31960.0,21.824173,0.15058494,2.3692029,0.62649953,0.37350047,2.509749,38.803753
31961.0,21.511192,0.214273,4.646641,0.7217003,0.27829972,3.5712168,126.58287
31962.0,21.016567,0.13561219,0.3854194,0.5745046,0.4254954,2.2602031,34.78981
31963.0,21.707186,0.13446867,0.42692825,0.67379147,0.32620853,2.2411447,166.7437
31964.0,22.589392,0.40578693,1.8437551,0.56611204,0.433888,6.763116,111.21833
31965.0,20.930244,0.39515615,2.9248397,0.5909803,0.40901974,6.5859356,70.16193
31966.0,22.020987,0.2733355,5.6684,0.202244,0.797756,4.5555916,31.416395
31967.0,20.607464,0.67253906,5.992524,0.48866898,0.511331,11.208983,161.60497
31968.0,20.300676,1.731117,3.417119,0.22214478,0.7778552,28.85195,145.46458
31969.0,21.208889,0.23345521,4.742794,0.2846441,0.7153559,3.8909202,67.74451
31970.0,22.071705,0.43140462,5.04814,0.21552312,0.7844769,7.1900773,136.83958
31971.0,20.625847,0.4859356,0.49207488,0.40546253,0.5945375,8.098927,28.372849
31972.0,21.067041,0.12559085,3.6648517,0.5805638,0.41943622,2.093181,140.82782
31973.0,20.74708,0.1197987,0.795853,0.2748425,0.7251575,1.996645,117.60229
31974.0,20.43931,0.43594506,6.1723833,0.5004848,0.49951518,7.265751,14.993804
31975.0,20.37248,1.3385593,4.497031,0.51438874,0.4856113,22.309322,41.081608
31976.0,22.287708,0.34820598,3.094693,0.33019385,0.6698061,5.803433,68.79448
31977.0,22.064413,0.121742696,5.1956606,0.5369352,0.4630648,2.0290449,99.9246
31978.0,21.473688,0.56412464,3.2599585,0.7014563,0.29854366,9.402078,125.44338
31979.0,22.230957,1.0949917,4.818718,0.5155493,0.4844507,18.249863,31.51146
31980.0,20.765806,1.2289927,2.4695783,0.62652045,0.37347952,20.483212,119.08873
31981.0,21.95846,0.46455592,6.0116887,0.48245957,0.51754045,7.7425985,161.7192
31982.0,22.832912,1.6418829,1.3567132,0.30551228,0.6944877,27.364716,117.58721
31983.0,21.510983,1.5385691,5.160318,0.4552801,0.5447199,25.642818,106.29112
31984.0,20.101736,0.2604513,4.523874,0.75430006,0.24569993,4.340855,174.94817
31985.0,21.133154,0.31496674,1.3998293,0.3624013,0.6375987,5.249446,111.06581
31986.0,22.666624,0.21219696,2.7687755,0.6038624,0.3961376,3.536616,45.12994
31987.0,22.447329,0.89770466,0.32603326,0.26387575,0.7361242,14.961744,21.64231
31988.0,20.619265,0.16290343,1.6895679,0.28767225,0.7123277,2.7150571,108.77938
31989.0,20.44306,0.29453245,5.1809187,0.43813533,0.5618647,4.908874,146.73271
31990.0,22.004524,0.28948063,5.9635415,0.29488802,0.705112,4.824677,19.675388
31991.0,22.798944,1.1606072,4.244367,0.32502818,0.6749718,19.343454,45.397438
31992.0,21.263334,0.5104861,2.5191338,0.3964057,0.6035943,8.508102,147.85916
31993.0,21.299282,0.2870466,2.0793283,0.6558746,0.34412536,4.78411,20.113968
31994.0,22.697363,1.8575362,0.5075445,0.5677671,0.4322329,30.958937,37.589523
31995.0,21.831314,0.13206233,4.39218,0.41190022,0.5880998,2.2010388,173.15553
31996.0,22.66856,0.53152996,2.1174688,0.7974762,0.20252381,8.858832,99.6368
31997.0,20.145332,0.65616816,2.4902687,0.74716914,0.2528309,10.936136,126.93544
31998.0,21.22986,0.22195025,6.0851426,0.26587105,0.73412895,3.6991708,89.69469
31999.0,21.943087,1.1365548,4.89195,0.6952334,0.3047666,18.942581,141.1196
32000.0,21.34985,0.37690684,2.121467,0.40403166,0.59596837,6.2817807,105.10478
32001.0,21.578701,0.59355676,2.0229156,0.5245189,0.47548106,9.892612,88.12135
32002.0,21.447311,0.6350155,4.157158,0.20259088,0.7974091,10.583591,56.38758
32003.0,20.300642,0.24672773,3.91866,0.39253843,0.6074616,4.1121287,173.81252
32004.0,22.901276,1.4949219,3.0110192,0.45339218,0.5466078,24.915365,15.628573
32005.0,21.103037,0.1078311,5.214033,0.28756362,0.7124364,1.797185,114.98953
32006.0,21.783733,0.21511267,4.592526,0.50514954,0.4948505,3.585211,55.370285
32007.0,20.813091,0.20663251,1.871102,0.5193979,0.4806021,3.4438753,15.730332
32008.0,21.10051,0.2986965,1.4127364,0.796725,0.20327504,4.978275,72.71921
32009.0,20.917377,0.22985011,2.4035788,0.6961691,0.30383092,3.830835,2.461696
32010.0,22.07255,0.46651378,0.31245792,0.3902606,0.6097394,7.77523,74.15991
32011.0,22.400055,0.22290136,3.0249128,0.3577916,0.6422084,3.7150228,13.182288
32012.0,22.847492,0.17643051,3.8179502,0.7307252,0.26927477,2.9405084,146.77795
32013.0,20.667412,0.26246238,1.1541086,0.29495317,0.70504683,4.374373,150.32893
32014.0,20.053854,0.2713901,5.663353,0.6791163,0.3208837,4.5231686,74.91918
32015.0,20.597399,0.2532946,2.044304,0.4167205,0.5832795,4.221576,11.021092
32016.0,20.252573,0.12875885,5.667611,0.6184824,0.38151762,2.1459808,10.346184
32017.0,20.857235,0.4989647,3.8157992,0.35172033,0.64827967,8.316078,121.70152
32018.0,22.04025,0.12314049,6.08951,0.7353069,0.26469308,2.0523415,71.60493
32019.0,20.072994,0.41288862,1.3763587,0.39584678,0.6041532,6.881477,139.62202
32020.0,21.249529,0.34145153,4.7255354,0.30132425,0.69867575,5.6908584,169.18513
32021.0,20.272806,0.1380856,1.8998203,0.76308274,0.23691729,2.3014266,10.166697
32022.0,20.597494,0.7139725,3.669231,0.61206484,0.38793513,11.899542,44.057243
32023.0,20.639969,0.44754997,3.615573,0.72026443,0.27973557,7.4591665,57.17868
32024.0,22.312283,0.28402367,5.826404,0.2907198,0.7092802,4.733728,104.5307
32025.0,20.310484,0.18169697,2.8534129,0.391288,0.60871196,3.0282829,53.341457
32026.0,21.5107,1.0113156,0.8454469,0.5202486,0.4797514,16.85526,105.721504
32027.0,21.238714,0.15538192,6.142759,0.6934693,0.3065307,2.5896988,19.510391
32028.0,21.511976,1.7797337,0.60681117,0.75699234,0.24300767,29.662228,160.41151
32029.0,20.858183,0.2742176,4.1028037,0.20892195,0.79107803,4.5702934,163.59944
32030.0,20.668104,0.34406745,4.788756,0.7927715,0.20722848,5.734458,97.79806
32031.0,20.373535,0.7158749,3.4893026,0.5311754,0.46882465,11.931249,35.46293
32032.0,22.97914,0.1660065,4.6417575,0.6652421,0.33475795,2.7667751,26.986908
32033.0,21.995155,1.5079566,5.3106937,0.48194775,0.5180523,25.13261,45.825146
32034.0,20.054491,0.79157776,3.4712436,0.20709868,0.79290134,13.192963,46.815243
32035.0,22.848696,0.13536024,2.0488238,0.73222977,0.2677702,2.256004,27.884949
32036.0,21.51524,1.4634147,4.8971896,0.35193288,0.6480671,24.390245,45.200886
32037.0,20.923328,0.119090855,4.383825,0.59299797,0.40700203,1.9848475,169.63745
32038.0,21.441168,0.49144948,3.116595,0.7838128,0.21618718,8.1908245,128.64772
32039.0,22.18053,1.5351752,4.7660036,0.5912254,0.4087746,25.586254,37.659534
32040.0,22.34654,1.2123938,3.2440007,0.6033816,0.3966184,20.206564,101.046165
32041.0,21.171284,1.4483318,5.549314,0.2968468,0.7031532,24.138865,88.62033
32042.0,22.653465,0.120222315,2.195904,0.37946415,0.62053585,2.0037053,175.90718
32043.0,20.017649,1.3700504,5.982294,0.72197396,0.27802604,22.834175,15.353326
32044.0,21.824068,1.6532143,1.7897594,0.5653636,0.4346364,27.553572,121.57634
32045.0,20.786255,0.24738592,1.7929451,0.31376204,0.68623793,4.123099,55.245445
32046.0,21.530264,0.5302995,5.117965,0.43528846,0.5647116,8.8383255,65.47866
32047.0,20.265228,0.29069102,3.7504544,0.3050535,0.69494647,4.8448505,75.40596
32048.0,20.859186,0.79860234,0.5876097,0.75013626,0.24986376,13.310039,136.131
32049.0,22.053516,0.28312188,3.7281547,0.7134296,0.28657043,4.718698,93.73734
32050.0,22.342606,0.13744691,1.490797,0.75489265,0.24510732,2.2907817,75.948555
32051.0,21.80245,0.51672614,6.0090375,0.6320034,0.36799654,8.6121025,2.2866461
32052.0,21.292181,0.5946986,4.4841638,0.5061861,0.49381387,9.911644,156.99455
32053.0,21.883862,1.0847229,2.238444,0.62246096,0.37753904,18.078714,135.67737
32054.0,21.147217,1.1946566,3.7414098,0.6755179,0.32448208,19.910944,60.596638
32055.0,21.871565,0.2392115,2.4354603,0.3299339,0.67006606,3.9868584,4.73887
32056.0,20.984379,0.16446462,5.2192507,0.27617395,0.72382605,2.741077,177.66087
32057.0,20.133005,0.47262084,1.2290622,0.7017418,0.2982582,7.8770137,119.56095
32058.0,22.368784,0.74252206,4.9756694,0.75088954,0.24911048,12.375367,73.31005
32059.0,22.301237,1.3442845,0.7435071,0.2028481,0.79715186,22.404743,88.22884
32060.0,20.232054,1.3701062,4.363246,0.72010046,0.2798995,22.835104,41.12454
32061.0,22.901808,0.7794019,1.3253446,0.5190597,0.48094028,12.990031,83.67307
32062.0,21.261335,0.57859755,2.6535916,0.7955173,0.2044827,9.643292,73.04929
32063.0,20.849325,0.64372873,2.749169,0.21653649,0.78346354,10.728812,72.62688
32064.0,21.680235,0.2939375,1.8889707,0.6821115,0.3178885,4.8989587,27.581264
32065.0,22.056702,1.5451201,3.3923144,0.7981131,0.20188686,25.752003,7.857262
32066.0,21.185547,0.18164772,2.3970232,0.77136844,0.22863156,3.0274618,56.07432
32067.0,20.768341,0.20109561,3.9477246,0.61056083,0.38943917,3.3515935,129.65897
32068.0,21.759932,0.73779064,0.7636322,0.28150985,0.7184901,12.296511,101.93729
32069.0,21.730402,0.42694467,2.7030113,0.21445227,0.78554773,7.1157446,111.60834
32070.0,22.903517,0.16531724,2.7239757,0.7079713,0.2920287,2.7552872,32.277416
32071.0,22.165121,0.37974972,5.1208873,0.49604288,0.50395715,6.329162,27.577085
32072.0,22.50784,1.0485015,3.9828732,0.49940586,0.50059414,17.475025,11.001203
32073.0,20.659868,0.16533302,3.3035944,0.5592998,0.4407002,2.7555504,168.41869
32074.0,20.947084,0.3177508,1.1696259,0.42853045,0.57146955,5.2958465,26.053768
32075.0,21.130737,0.29039514,5.023493,0.6849017,0.3150983,4.839919,33.384304
32076.0,22.413866,0.4199008,4.68961,0.4799611,0.5200389,6.998347,15.613813
32077.0,21.314348,0.0993088,5.9461007,0.42268616,0.57731384,1.6551467,42.645355
32078.0,22.801352,0.89709,2.5769753,0.28143033,0.7185697,14.951501,30.191763
32079.0,21.721724,1.045117,0.3276575,0.22913718,0.7708628,17.418617,48.67593
32080.0,21.552757,0.21763745,3.4284906,0.57000154,0.4299985,3.627291,71.77982
32081.0,20.161013,0.20788035,3.7875068,0.5335269,0.4664731,3.4646726,79.6289
32082.0,22.517387,0.7653582,3.4696643,0.6109237,0.38907632,12.75597,91.61632
32083.0,22.681492,0.2125618,3.0590303,0.7559568,0.24404316,3.5426967,28.988163
32084.0,22.585104,0.11542197,5.34686,0.22710045,0.77289957,1.9236995,178.99611
32085.0,21.293684,0.13618746,4.310064,0.75578564,0.24421437,2.269791,128.3513
32086.0,20.193636,0.30332643,2.0522025,0.21707296,0.78292704,5.055441,20.728748
32087.0,20.459959,0.33017492,2.691117,0.2867115,0.7132885,5.5029154,145.79303
32088.0,21.986492,1.4904251,1.5306299,0.3086739,0.6913261,24.840418,107.66508
32089.0,20.984648,0.14528729,4.900019,0.51992905,0.48007095,2.421455,174.0946
32090.0,21.392286,0.40245333,0.339896,0.21451983,0.7854802,6.707556,114.47994
32091.0,20.37678,0.20403162,5.242658,0.7562603,0.24373975,3.400527,30.24959
32092.0,21.711807,1.2793797,0.99999535,0.6498577,0.3501423,21.322996,4.8547754
32093.0,22.636093,0.30030066,3.3940377,0.61322635,0.38677365,5.005011,98.42124
32094.0,21.268166,0.9602251,3.2938519,0.62850094,0.37149906,16.003752,3.0190053
32095.0,22.838024,0.36097643,0.727815,0.34162942,0.6583706,6.0162735,99.49273
32096.0,21.891762,0.84791195,3.449454,0.6655597,0.3344403,14.1318655,51.20873
32097.0,21.81287,0.7739164,4.000762,0.766737,0.23326302,12.898607,175.9114
32098.0,21.629528,0.54431975,6.1381407,0.5270351,0.4729649,9.071996,5.3756137
32099.0,20.936928,0.111520715,4.1746955,0.33503246,0.66496754,1.8586786,63.52135
32100.0,21.087822,0.27116248,2.9187727,0.78347695,0.21652307,4.519375,18.582134
32101.0,21.738676,0.5367292,1.5789036,0.31299725,0.6870028,8.945487,50.795612
32102.0,22.200794,0.49973622,4.746231,0.6804508,0.31954923,8.328937,168.04637
32103.0,21.435665,0.21748133,2.7353702,0.362078,0.637922,3.6246886,152.00679
32104.0,20.665539,1.1110134,5.8959756,0.38251486,0.6174851,18.516891,7.0284953
32105.0,22.033915,1.054332,5.4608755,0.5465038,0.4534962,17.5722,172.98811
32106.0,20.147459,0.9024732,4.5524287,0.65222067,0.3477793,15.041221,34.74654
32107.0,20.713308,1.6760433,2.2084954,0.39713314,0.6028669,27.934055,116.148926
32108.0,21.590313,0.34354192,3.8222225,0.57346314,0.42653686,5.725699,105.84743
32109.0,21.159575,0.47564763,4.6140814,0.20230919,0.7976908,7.92746,107.83118
32110.0,21.25807,0.176336,0.74902743,0.33999965,0.6600004,2.9389334,166.85536
32111.0,21.250292,1.3047261,1.751467,0.34984213,0.65015787,21.745436,9.985708
32112.0,20.58203,0.54498166,1.2750273,0.59582716,0.4041728,9.083028,93.13805
32113.0,22.44506,0.88089705,0.7650038,0.25347164,0.7465283,14.681618,121.5456
32114.0,21.542873,0.40809447,1.9798301,0.7212347,0.2787653,6.801574,43.11437
32115.0,22.35814,0.67661536,6.0273046,0.57615596,0.423844,11.276923,42.6957
32116.0,21.979616,0.1941197,1.3095715,0.598548,0.401452,3.2353284,113.17289
32117.0,21.91634,0.20451745,5.3895774,0.5432016,0.4567984,3.4086242,48.916798
32118.0,22.524622,0.8142545,1.9629265,0.26803625,0.73196375,13.5709095,12.554477
32119.0,20.040907,0.12565893,4.478233,0.24095994,0.75904006,2.0943153,154.08414
32120.0,20.638536,0.13197044,5.0736375,0.36480394,0.6351961,2.1995072,50.950787
32121.0,21.271412,0.9531913,3.9596457,0.44770542,0.5522946,15.886521,46.751827
32122.0,20.428225,0.23440081,3.6320643,0.7836815,0.21631852,3.9066803,179.22919
32123.0,21.11615,0.25999448,3.1541066,0.47646427,0.5235357,4.3332415,84.27182
32124.0,22.743052,0.12553707,2.9207819,0.6693906,0.33060938,2.0922844,110.59314
32125.0,20.437094,1.5758046,0.85739523,0.30279973,0.69720024,26.263409,123.872826
32126.0,20.172173,0.7692468,1.6253018,0.41439614,0.58560383,12.82078,32.373703
32127.0,21.498465,1.0761744,4.104893,0.47480226,0.52519774,17.93624,31.906599
32128.0,20.535486,0.528306,3.0201766,0.44463885,0.55536115,8.8051,45.171482
32129.0,20.654776,0.7351572,4.0611086,0.5270566,0.47294345,12.25262,4.2751327
32130.0,21.178045,0.32085216,4.632905,0.72007304,0.279927,5.347536,159.47635
32131.0,20.61571,1.1245886,0.39450917,0.3036619,0.69633806,18.743143,7.795515
32132.0,22.907866,0.20047706,2.9392328,0.5084271,0.49157292,3.3412843,105.1705
32133.0,21.163902,0.6650444,3.1608186,0.79503775,0.20496222,11.084074,91.37601
32134.0,20.580328,1.4960537,3.0792325,0.7138198,0.2861802,24.934229,58.680885
32135.0,22.320002,0.6596083,3.744911,0.76341665,0.23658334,10.993472,168.61005
32136.0,20.744728,1.0494351,0.5291974,0.3795586,0.62044144,17.490585,160.35616
32137.0,21.834526,1.4892185,2.1539671,0.7365379,0.26346213,24.820307,38.3391
32138.0,22.395964,0.40173784,0.41738802,0.6847986,0.31520143,6.6956306,16.25524
32139.0,22.454502,0.51550907,6.14202,0.6266478,0.3733522,8.591818,16.917368
32140.0,22.893993,0.122125484,5.93641,0.55758417,0.4424158,2.0354247,114.72794
32141.0,20.033403,1.7841146,1.9951484,0.45539922,0.5446008,29.735243,72.860985
32142.0,21.46974,0.92863625,3.3884656,0.52083546,0.47916454,15.477271,126.07367
32143.0,21.786732,1.1817564,0.33912042,0.4408936,0.5591064,19.69594,127.12861
32144.0,22.982214,1.2770001,2.755489,0.6062198,0.3937802,21.283335,91.53889
32145.0,22.000282,0.17609319,4.568845,0.6239944,0.37600556,2.9348865,2.9404378
32146.0,22.883625,0.89248294,4.4332986,0.75182706,0.24817295,14.874716,166.69957
32147.0,22.264322,1.3662717,2.6321428,0.488387,0.511613,22.771196,42.267746
32148.0,22.503668,0.32236427,3.2154865,0.26404738,0.7359526,5.372738,72.138565
32149.0,22.9063,0.2856662,1.8682493,0.4641617,0.5358383,4.761103,31.755873
32150.0,20.36961,0.3042188,2.118027,0.6687995,0.33120045,5.0703135,89.45442
32151.0,20.62844,0.8671068,0.81518054,0.5120457,0.48795435,14.451779,122.14114
32152.0,20.221685,0.4808771,0.94870144,0.5860075,0.41399252,8.014618,34.95633
32153.0,21.537529,0.15263632,1.9953688,0.525823,0.47417697,2.5439386,105.41249
32154.0,22.073057,0.36003476,4.1410904,0.31112102,0.688879,6.0005794,24.316912
32155.0,20.781338,0.75329006,2.2045803,0.5361181,0.46388194,12.554834,95.60511
32156.0,20.599564,0.20965646,2.6753442,0.51132065,0.48867932,3.4942744,8.855996
